"interaction","cell1","cell2","p-value"
"SLURP2_CHRNA10","Thymus","Thymus","0.03"
"VTN_ITGA8_ITGB1","Liver","Adipose Tissue","0.04"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Adipose Tissue","0"
"VTN_ITGA8_ITGB1","Bone Marrow","Blood","0"
"VTN_ITGA8_ITGB1","Lamina Propia","Blood","0"
"VTN_ITGA8_ITGB1","Liver","Blood","0.02"
"VTN_ITGA8_ITGB1","Lung","Blood","0"
"VTN_ITGA8_ITGB1","Lymph Node","Blood","0.02"
"VTN_ITGA8_ITGB1","Peritoneal Cavity","Blood","0"
"VTN_ITGA8_ITGB1","Spleen","Blood","0"
"VTN_ITGA8_ITGB1","Splenic","Blood","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Blood","0"
"VTN_ITGA8_ITGB1","Thymus","Blood","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Bone Marrow","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Brain","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Colon","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Gut","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Heart","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Lamina Propia","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Liver","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Lung","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Lymph Node","0"
"VTN_ITGA8_ITGB1","Bone Marrow","Peritoneal Cavity","0.03"
"VTN_ITGA8_ITGB1","Peritoneal Cavity","Peritoneal Cavity","0.02"
"VTN_ITGA8_ITGB1","Spleen","Peritoneal Cavity","0.02"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"VTN_ITGA8_ITGB1","Thymus","Peritoneal Cavity","0.03"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Small Intestine","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Spleen","0"
"VTN_ITGA8_ITGB1","Bone Marrow","Splenic","0"
"VTN_ITGA8_ITGB1","Lamina Propia","Splenic","0"
"VTN_ITGA8_ITGB1","Liver","Splenic","0.01"
"VTN_ITGA8_ITGB1","Lung","Splenic","0.01"
"VTN_ITGA8_ITGB1","Lymph Node","Splenic","0.03"
"VTN_ITGA8_ITGB1","Peritoneal Cavity","Splenic","0"
"VTN_ITGA8_ITGB1","Small Intestine","Splenic","0.04"
"VTN_ITGA8_ITGB1","Spleen","Splenic","0"
"VTN_ITGA8_ITGB1","Splenic","Splenic","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Splenic","0"
"VTN_ITGA8_ITGB1","Thymus","Splenic","0"
"VTN_ITGA8_ITGB1","Bone Marrow","Subcutaneous Lymph Node","0"
"VTN_ITGA8_ITGB1","Lamina Propia","Subcutaneous Lymph Node","0.02"
"VTN_ITGA8_ITGB1","Liver","Subcutaneous Lymph Node","0.03"
"VTN_ITGA8_ITGB1","Lung","Subcutaneous Lymph Node","0"
"VTN_ITGA8_ITGB1","Lymph Node","Subcutaneous Lymph Node","0.02"
"VTN_ITGA8_ITGB1","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"VTN_ITGA8_ITGB1","Spleen","Subcutaneous Lymph Node","0"
"VTN_ITGA8_ITGB1","Splenic","Subcutaneous Lymph Node","0.01"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"VTN_ITGA8_ITGB1","Thymus","Subcutaneous Lymph Node","0"
"VTN_ITGA8_ITGB1","Subcutaneous Lymph Node","Thymus","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Adipose Tissue","0"
"TNXB_ITGA8_ITGB1","Peritoneal Cavity","Adipose Tissue","0.03"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Adipose Tissue","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Blood","0"
"TNXB_ITGA8_ITGB1","Lymph Node","Blood","0.02"
"TNXB_ITGA8_ITGB1","Peritoneal Cavity","Blood","0"
"TNXB_ITGA8_ITGB1","Spleen","Blood","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Blood","0"
"TNXB_ITGA8_ITGB1","Thymus","Blood","0.01"
"TNXB_ITGA8_ITGB1","Lamina Propia","Bone Marrow","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Bone Marrow","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Brain","0.01"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Brain","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Colon","0.01"
"TNXB_ITGA8_ITGB1","Lamina Propia","Gut","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Gut","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Heart","0.01"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Heart","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Lamina Propia","0.01"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Lamina Propia","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Liver","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Liver","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Lung","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Lung","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Lymph Node","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Lymph Node","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Peritoneal Cavity","0"
"TNXB_ITGA8_ITGB1","Peritoneal Cavity","Peritoneal Cavity","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Small Intestine","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Small Intestine","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Spleen","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Spleen","0"
"TNXB_ITGA8_ITGB1","Blood","Splenic","0.04"
"TNXB_ITGA8_ITGB1","Bone Marrow","Splenic","0.01"
"TNXB_ITGA8_ITGB1","Colon","Splenic","0.03"
"TNXB_ITGA8_ITGB1","Lamina Propia","Splenic","0"
"TNXB_ITGA8_ITGB1","Liver","Splenic","0.03"
"TNXB_ITGA8_ITGB1","Lung","Splenic","0.03"
"TNXB_ITGA8_ITGB1","Lymph Node","Splenic","0.01"
"TNXB_ITGA8_ITGB1","Peritoneal Cavity","Splenic","0"
"TNXB_ITGA8_ITGB1","Spleen","Splenic","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Splenic","0"
"TNXB_ITGA8_ITGB1","Thymus","Splenic","0"
"TNXB_ITGA8_ITGB1","Blood","Subcutaneous Lymph Node","0.04"
"TNXB_ITGA8_ITGB1","Bone Marrow","Subcutaneous Lymph Node","0.04"
"TNXB_ITGA8_ITGB1","Colon","Subcutaneous Lymph Node","0.02"
"TNXB_ITGA8_ITGB1","Lamina Propia","Subcutaneous Lymph Node","0"
"TNXB_ITGA8_ITGB1","Lymph Node","Subcutaneous Lymph Node","0.02"
"TNXB_ITGA8_ITGB1","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"TNXB_ITGA8_ITGB1","Spleen","Subcutaneous Lymph Node","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"TNXB_ITGA8_ITGB1","Thymus","Subcutaneous Lymph Node","0"
"TNXB_ITGA8_ITGB1","Lamina Propia","Thymus","0"
"TNXB_ITGA8_ITGB1","Subcutaneous Lymph Node","Thymus","0"
"NPNT1_ITGA8_ITGB1","Adipose Tissue","Adipose Tissue","0.02"
"NPNT1_ITGA8_ITGB1","Blood","Adipose Tissue","0.04"
"NPNT1_ITGA8_ITGB1","Brain","Adipose Tissue","0.02"
"NPNT1_ITGA8_ITGB1","Colon","Adipose Tissue","0.01"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Adipose Tissue","0"
"NPNT1_ITGA8_ITGB1","Lymph Node","Adipose Tissue","0.02"
"NPNT1_ITGA8_ITGB1","Small Intestine","Adipose Tissue","0"
"NPNT1_ITGA8_ITGB1","Subcutaneous Lymph Node","Adipose Tissue","0"
"NPNT1_ITGA8_ITGB1","Thymus","Adipose Tissue","0.03"
"NPNT1_ITGA8_ITGB1","Adipose Tissue","Blood","0"
"NPNT1_ITGA8_ITGB1","Blood","Blood","0.02"
"NPNT1_ITGA8_ITGB1","Bone Marrow","Blood","0"
"NPNT1_ITGA8_ITGB1","Brain","Blood","0"
"NPNT1_ITGA8_ITGB1","Colon","Blood","0"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Blood","0"
"NPNT1_ITGA8_ITGB1","Lung","Blood","0.02"
"NPNT1_ITGA8_ITGB1","Lymph Node","Blood","0"
"NPNT1_ITGA8_ITGB1","Small Intestine","Blood","0"
"NPNT1_ITGA8_ITGB1","Spleen","Blood","0"
"NPNT1_ITGA8_ITGB1","Splenic","Blood","0.01"
"NPNT1_ITGA8_ITGB1","Subcutaneous Lymph Node","Blood","0"
"NPNT1_ITGA8_ITGB1","Thymus","Blood","0"
"NPNT1_ITGA8_ITGB1","Adipose Tissue","Bone Marrow","0.04"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Bone Marrow","0"
"NPNT1_ITGA8_ITGB1","Small Intestine","Bone Marrow","0"
"NPNT1_ITGA8_ITGB1","Subcutaneous Lymph Node","Bone Marrow","0"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Brain","0.02"
"NPNT1_ITGA8_ITGB1","Small Intestine","Brain","0.02"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Gut","0.01"
"NPNT1_ITGA8_ITGB1","Small Intestine","Gut","0.02"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Lamina Propia","0.02"
"NPNT1_ITGA8_ITGB1","Small Intestine","Lamina Propia","0.04"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Liver","0"
"NPNT1_ITGA8_ITGB1","Small Intestine","Liver","0"
"NPNT1_ITGA8_ITGB1","Subcutaneous Lymph Node","Liver","0.03"
"NPNT1_ITGA8_ITGB1","Adipose Tissue","Lung","0.03"
"NPNT1_ITGA8_ITGB1","Colon","Lung","0.04"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Lung","0"
"NPNT1_ITGA8_ITGB1","Small Intestine","Lung","0"
"NPNT1_ITGA8_ITGB1","Subcutaneous Lymph Node","Lung","0"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Lymph Node","0.02"
"NPNT1_ITGA8_ITGB1","Small Intestine","Lymph Node","0"
"NPNT1_ITGA8_ITGB1","Adipose Tissue","Peritoneal Cavity","0.03"
"NPNT1_ITGA8_ITGB1","Brain","Peritoneal Cavity","0.03"
"NPNT1_ITGA8_ITGB1","Colon","Peritoneal Cavity","0"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Peritoneal Cavity","0"
"NPNT1_ITGA8_ITGB1","Lymph Node","Peritoneal Cavity","0.03"
"NPNT1_ITGA8_ITGB1","Small Intestine","Peritoneal Cavity","0"
"NPNT1_ITGA8_ITGB1","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"NPNT1_ITGA8_ITGB1","Thymus","Peritoneal Cavity","0.01"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Small Intestine","0.04"
"NPNT1_ITGA8_ITGB1","Small Intestine","Small Intestine","0.04"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Spleen","0"
"NPNT1_ITGA8_ITGB1","Small Intestine","Spleen","0"
"NPNT1_ITGA8_ITGB1","Subcutaneous Lymph Node","Spleen","0"
"NPNT1_ITGA8_ITGB1","Adipose Tissue","Splenic","0"
"NPNT1_ITGA8_ITGB1","Blood","Splenic","0"
"NPNT1_ITGA8_ITGB1","Bone Marrow","Splenic","0"
"NPNT1_ITGA8_ITGB1","Brain","Splenic","0"
"NPNT1_ITGA8_ITGB1","Colon","Splenic","0"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Splenic","0"
"NPNT1_ITGA8_ITGB1","Lung","Splenic","0.04"
"NPNT1_ITGA8_ITGB1","Lymph Node","Splenic","0"
"NPNT1_ITGA8_ITGB1","Peritoneal Cavity","Splenic","0.01"
"NPNT1_ITGA8_ITGB1","Small Intestine","Splenic","0"
"NPNT1_ITGA8_ITGB1","Spleen","Splenic","0"
"NPNT1_ITGA8_ITGB1","Splenic","Splenic","0"
"NPNT1_ITGA8_ITGB1","Subcutaneous Lymph Node","Splenic","0"
"NPNT1_ITGA8_ITGB1","Thymus","Splenic","0"
"NPNT1_ITGA8_ITGB1","Adipose Tissue","Subcutaneous Lymph Node","0"
"NPNT1_ITGA8_ITGB1","Blood","Subcutaneous Lymph Node","0"
"NPNT1_ITGA8_ITGB1","Bone Marrow","Subcutaneous Lymph Node","0.01"
"NPNT1_ITGA8_ITGB1","Brain","Subcutaneous Lymph Node","0"
"NPNT1_ITGA8_ITGB1","Colon","Subcutaneous Lymph Node","0"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Subcutaneous Lymph Node","0"
"NPNT1_ITGA8_ITGB1","Lung","Subcutaneous Lymph Node","0.04"
"NPNT1_ITGA8_ITGB1","Lymph Node","Subcutaneous Lymph Node","0"
"NPNT1_ITGA8_ITGB1","Peritoneal Cavity","Subcutaneous Lymph Node","0.04"
"NPNT1_ITGA8_ITGB1","Small Intestine","Subcutaneous Lymph Node","0"
"NPNT1_ITGA8_ITGB1","Spleen","Subcutaneous Lymph Node","0.01"
"NPNT1_ITGA8_ITGB1","Splenic","Subcutaneous Lymph Node","0.02"
"NPNT1_ITGA8_ITGB1","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"NPNT1_ITGA8_ITGB1","Thymus","Subcutaneous Lymph Node","0"
"NPNT1_ITGA8_ITGB1","Lamina Propia","Thymus","0"
"NPNT1_ITGA8_ITGB1","Small Intestine","Thymus","0"
"NPNT1_ITGA8_ITGB1","Subcutaneous Lymph Node","Thymus","0"
"NPNT2_ITGA8_ITGB1","Adipose Tissue","Adipose Tissue","0.03"
"NPNT2_ITGA8_ITGB1","Brain","Adipose Tissue","0.04"
"NPNT2_ITGA8_ITGB1","Colon","Adipose Tissue","0.01"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Adipose Tissue","0"
"NPNT2_ITGA8_ITGB1","Lymph Node","Adipose Tissue","0.04"
"NPNT2_ITGA8_ITGB1","Small Intestine","Adipose Tissue","0"
"NPNT2_ITGA8_ITGB1","Subcutaneous Lymph Node","Adipose Tissue","0.01"
"NPNT2_ITGA8_ITGB1","Thymus","Adipose Tissue","0.04"
"NPNT2_ITGA8_ITGB1","Adipose Tissue","Blood","0.01"
"NPNT2_ITGA8_ITGB1","Bone Marrow","Blood","0"
"NPNT2_ITGA8_ITGB1","Brain","Blood","0.02"
"NPNT2_ITGA8_ITGB1","Colon","Blood","0"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Blood","0"
"NPNT2_ITGA8_ITGB1","Lung","Blood","0.04"
"NPNT2_ITGA8_ITGB1","Lymph Node","Blood","0"
"NPNT2_ITGA8_ITGB1","Peritoneal Cavity","Blood","0.03"
"NPNT2_ITGA8_ITGB1","Small Intestine","Blood","0"
"NPNT2_ITGA8_ITGB1","Spleen","Blood","0"
"NPNT2_ITGA8_ITGB1","Splenic","Blood","0.01"
"NPNT2_ITGA8_ITGB1","Subcutaneous Lymph Node","Blood","0"
"NPNT2_ITGA8_ITGB1","Thymus","Blood","0"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Bone Marrow","0"
"NPNT2_ITGA8_ITGB1","Small Intestine","Bone Marrow","0"
"NPNT2_ITGA8_ITGB1","Subcutaneous Lymph Node","Bone Marrow","0.01"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Brain","0.01"
"NPNT2_ITGA8_ITGB1","Small Intestine","Brain","0.02"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Gut","0.01"
"NPNT2_ITGA8_ITGB1","Small Intestine","Gut","0.02"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Heart","0.04"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Lamina Propia","0.01"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Liver","0"
"NPNT2_ITGA8_ITGB1","Small Intestine","Liver","0"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Lung","0"
"NPNT2_ITGA8_ITGB1","Small Intestine","Lung","0"
"NPNT2_ITGA8_ITGB1","Subcutaneous Lymph Node","Lung","0.03"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Lymph Node","0.01"
"NPNT2_ITGA8_ITGB1","Small Intestine","Lymph Node","0.02"
"NPNT2_ITGA8_ITGB1","Colon","Peritoneal Cavity","0.02"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Peritoneal Cavity","0"
"NPNT2_ITGA8_ITGB1","Lymph Node","Peritoneal Cavity","0.02"
"NPNT2_ITGA8_ITGB1","Small Intestine","Peritoneal Cavity","0"
"NPNT2_ITGA8_ITGB1","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"NPNT2_ITGA8_ITGB1","Thymus","Peritoneal Cavity","0"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Small Intestine","0.01"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Spleen","0"
"NPNT2_ITGA8_ITGB1","Small Intestine","Spleen","0"
"NPNT2_ITGA8_ITGB1","Subcutaneous Lymph Node","Spleen","0.01"
"NPNT2_ITGA8_ITGB1","Adipose Tissue","Splenic","0"
"NPNT2_ITGA8_ITGB1","Blood","Splenic","0"
"NPNT2_ITGA8_ITGB1","Bone Marrow","Splenic","0"
"NPNT2_ITGA8_ITGB1","Brain","Splenic","0"
"NPNT2_ITGA8_ITGB1","Colon","Splenic","0"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Splenic","0"
"NPNT2_ITGA8_ITGB1","Lung","Splenic","0.02"
"NPNT2_ITGA8_ITGB1","Lymph Node","Splenic","0"
"NPNT2_ITGA8_ITGB1","Peritoneal Cavity","Splenic","0"
"NPNT2_ITGA8_ITGB1","Small Intestine","Splenic","0"
"NPNT2_ITGA8_ITGB1","Spleen","Splenic","0"
"NPNT2_ITGA8_ITGB1","Splenic","Splenic","0"
"NPNT2_ITGA8_ITGB1","Subcutaneous Lymph Node","Splenic","0"
"NPNT2_ITGA8_ITGB1","Thymus","Splenic","0"
"NPNT2_ITGA8_ITGB1","Adipose Tissue","Subcutaneous Lymph Node","0.01"
"NPNT2_ITGA8_ITGB1","Blood","Subcutaneous Lymph Node","0"
"NPNT2_ITGA8_ITGB1","Bone Marrow","Subcutaneous Lymph Node","0.01"
"NPNT2_ITGA8_ITGB1","Brain","Subcutaneous Lymph Node","0"
"NPNT2_ITGA8_ITGB1","Colon","Subcutaneous Lymph Node","0"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Subcutaneous Lymph Node","0"
"NPNT2_ITGA8_ITGB1","Lung","Subcutaneous Lymph Node","0.02"
"NPNT2_ITGA8_ITGB1","Lymph Node","Subcutaneous Lymph Node","0"
"NPNT2_ITGA8_ITGB1","Peritoneal Cavity","Subcutaneous Lymph Node","0.02"
"NPNT2_ITGA8_ITGB1","Small Intestine","Subcutaneous Lymph Node","0"
"NPNT2_ITGA8_ITGB1","Spleen","Subcutaneous Lymph Node","0.01"
"NPNT2_ITGA8_ITGB1","Splenic","Subcutaneous Lymph Node","0.01"
"NPNT2_ITGA8_ITGB1","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"NPNT2_ITGA8_ITGB1","Thymus","Subcutaneous Lymph Node","0"
"NPNT2_ITGA8_ITGB1","Lamina Propia","Thymus","0"
"NPNT2_ITGA8_ITGB1","Small Intestine","Thymus","0.01"
"NPNT2_ITGA8_ITGB1","Subcutaneous Lymph Node","Thymus","0.01"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Adipose Tissue","0"
"COL1A2_ITGA11_ITGB1","Bone Marrow","Blood","0.01"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Blood","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Bone Marrow","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Brain","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Colon","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Gut","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Heart","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Lamina Propia","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Liver","0"
"COL1A2_ITGA11_ITGB1","Bone Marrow","Lung","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Lung","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Lymph Node","0"
"COL1A2_ITGA11_ITGB1","Bone Marrow","Peritoneal Cavity","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Small Intestine","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Spleen","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Splenic","0"
"COL1A2_ITGA11_ITGB1","Blood","Subcutaneous Lymph Node","0.03"
"COL1A2_ITGA11_ITGB1","Bone Marrow","Subcutaneous Lymph Node","0"
"COL1A2_ITGA11_ITGB1","Colon","Subcutaneous Lymph Node","0.02"
"COL1A2_ITGA11_ITGB1","Lamina Propia","Subcutaneous Lymph Node","0.01"
"COL1A2_ITGA11_ITGB1","Lung","Subcutaneous Lymph Node","0.04"
"COL1A2_ITGA11_ITGB1","Lymph Node","Subcutaneous Lymph Node","0.03"
"COL1A2_ITGA11_ITGB1","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"COL1A2_ITGA11_ITGB1","Spleen","Subcutaneous Lymph Node","0"
"COL1A2_ITGA11_ITGB1","Splenic","Subcutaneous Lymph Node","0.01"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"COL1A2_ITGA11_ITGB1","Thymus","Subcutaneous Lymph Node","0"
"COL1A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Thymus","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Adipose Tissue","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Adipose Tissue","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Blood","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Blood","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Bone Marrow","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Bone Marrow","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Brain","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Brain","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Colon","0.01"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Colon","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Gut","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Gut","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Heart","0.03"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Heart","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Lamina Propia","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Lamina Propia","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Liver","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Liver","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Lung","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Lung","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Lymph Node","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Lymph Node","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Peritoneal Cavity","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Small Intestine","0.01"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Small Intestine","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Spleen","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Spleen","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Splenic","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Splenic","0"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Subcutaneous Lymph Node","0"
"COL4A2_ITGA11_ITGB1","Lung","Subcutaneous Lymph Node","0.04"
"COL4A2_ITGA11_ITGB1","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"COL4A2_ITGA11_ITGB1","Spleen","Subcutaneous Lymph Node","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"COL4A2_ITGA11_ITGB1","Thymus","Subcutaneous Lymph Node","0.01"
"COL4A2_ITGA11_ITGB1","Bone Marrow","Thymus","0"
"COL4A2_ITGA11_ITGB1","Subcutaneous Lymph Node","Thymus","0"
"COL4A5_ITGA11_ITGB1","Subcutaneous Lymph Node","Adipose Tissue","0.01"
"COL4A5_ITGA11_ITGB1","Bone Marrow","Blood","0.04"
"COL4A5_ITGA11_ITGB1","Peritoneal Cavity","Blood","0.04"
"COL4A5_ITGA11_ITGB1","Subcutaneous Lymph Node","Blood","0"
"COL4A5_ITGA11_ITGB1","Subcutaneous Lymph Node","Bone Marrow","0.01"
"COL4A5_ITGA11_ITGB1","Subcutaneous Lymph Node","Brain","0.02"
"COL4A5_ITGA11_ITGB1","Subcutaneous Lymph Node","Liver","0.01"
"COL4A5_ITGA11_ITGB1","Peritoneal Cavity","Lung","0.02"
"COL4A5_ITGA11_ITGB1","Subcutaneous Lymph Node","Lung","0"
"COL4A5_ITGA11_ITGB1","Subcutaneous Lymph Node","Lymph Node","0"
"COL4A5_ITGA11_ITGB1","Peritoneal Cavity","Peritoneal Cavity","0"
"COL4A5_ITGA11_ITGB1","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"COL4A5_ITGA11_ITGB1","Subcutaneous Lymph Node","Spleen","0.01"
"COL4A5_ITGA11_ITGB1","Subcutaneous Lymph Node","Splenic","0.01"
"COL4A5_ITGA11_ITGB1","Adipose Tissue","Subcutaneous Lymph Node","0.02"
"COL4A5_ITGA11_ITGB1","Bone Marrow","Subcutaneous Lymph Node","0"
"COL4A5_ITGA11_ITGB1","Heart","Subcutaneous Lymph Node","0.04"
"COL4A5_ITGA11_ITGB1","Lamina Propia","Subcutaneous Lymph Node","0"
"COL4A5_ITGA11_ITGB1","Lung","Subcutaneous Lymph Node","0"
"COL4A5_ITGA11_ITGB1","Lymph Node","Subcutaneous Lymph Node","0"
"COL4A5_ITGA11_ITGB1","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"COL4A5_ITGA11_ITGB1","Spleen","Subcutaneous Lymph Node","0"
"COL4A5_ITGA11_ITGB1","Splenic","Subcutaneous Lymph Node","0"
"COL4A5_ITGA11_ITGB1","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
