"interaction","cell1","cell2","p-value"
"LAMB1_SV2C","Granulocytes","Eosinophil","0.04"
"LAMB1_SV2C","Innate Lymphocytes","Eosinophil","0"
"LAMB1_SV2C","NK Cell","Eosinophil","0"
"LAMB1_SV2C","Stromal Cells","Eosinophil","0"
"LAMB1_SV2C","Basophils","gd T cells","0.03"
"LAMB1_SV2C","Stromal Cells","gd T cells","0"
"LAMB1_SV2C","Stromal Cells","Granulocytes","0"
"LAMB1_SV2C","ab T Cell","Innate Lymphocytes","0.01"
"LAMB1_SV2C","Basophils","Innate Lymphocytes","0.01"
"LAMB1_SV2C","Dendritic cells","Innate Lymphocytes","0.02"
"LAMB1_SV2C","gd T cells","Innate Lymphocytes","0.01"
"LAMB1_SV2C","Granulocytes","Innate Lymphocytes","0.02"
"LAMB1_SV2C","Innate Lymphocytes","Innate Lymphocytes","0"
"LAMB1_SV2C","NK Cell","Innate Lymphocytes","0"
"LAMB1_SV2C","Stem Cells","Innate Lymphocytes","0.03"
"LAMB1_SV2C","Stromal Cells","Innate Lymphocytes","0"
"LAMB1_SV2C","Stromal Cells","Macrophage","0"
"LAMB1_SV2C","ab T Cell","Mast Cells","0"
"LAMB1_SV2C","Basophils","Mast Cells","0.01"
"LAMB1_SV2C","Dendritic cells","Mast Cells","0.02"
"LAMB1_SV2C","gd T cells","Mast Cells","0.02"
"LAMB1_SV2C","Granulocytes","Mast Cells","0.02"
"LAMB1_SV2C","Innate Lymphocytes","Mast Cells","0"
"LAMB1_SV2C","NK Cell","Mast Cells","0"
"LAMB1_SV2C","Stem Cells","Mast Cells","0.02"
"LAMB1_SV2C","Stromal Cells","Mast Cells","0"
"LAMB1_SV2C","Basophils","Monocytes","0.04"
"LAMB1_SV2C","Stromal Cells","Monocytes","0"
"LAMB1_SV2C","Basophils","NK Cell","0.01"
"LAMB1_SV2C","Dendritic cells","NK Cell","0.04"
"LAMB1_SV2C","gd T cells","NK Cell","0.03"
"LAMB1_SV2C","Granulocytes","NK Cell","0.04"
"LAMB1_SV2C","Innate Lymphocytes","NK Cell","0"
"LAMB1_SV2C","NK Cell","NK Cell","0"
"LAMB1_SV2C","Stromal Cells","NK Cell","0"
"LAMB1_SV2C","Stromal Cells","Stem Cells","0"
"LAMB1_SV2C","Basophils","Stromal Cells","0.01"
"LAMB1_SV2C","Innate Lymphocytes","Stromal Cells","0"
"LAMB1_SV2C","Stromal Cells","Stromal Cells","0"
"LAMB1_SV2C","Basophils","T Cell","0.01"
"LAMB1_SV2C","Innate Lymphocytes","T Cell","0"
"LAMB1_SV2C","NK Cell","T Cell","0"
"LAMB1_SV2C","Stromal Cells","T Cell","0"
"LAMB2_SV2C","ab T Cell","ab T Cell","0"
"LAMB2_SV2C","B Cell","ab T Cell","0"
"LAMB2_SV2C","Macrophage","ab T Cell","0"
"LAMB2_SV2C","Stem Cells","ab T Cell","0"
"LAMB2_SV2C","Stromal Cells","ab T Cell","0"
"LAMB2_SV2C","Stromal Cells","B Cell","0"
"LAMB2_SV2C","Stem Cells","Basophils","0"
"LAMB2_SV2C","Stromal Cells","Basophils","0"
"LAMB2_SV2C","Stem Cells","Dendritic cells","0.02"
"LAMB2_SV2C","Stromal Cells","Dendritic cells","0"
"LAMB2_SV2C","B Cell","Eosinophil","0.03"
"LAMB2_SV2C","Macrophage","Eosinophil","0"
"LAMB2_SV2C","Stem Cells","Eosinophil","0"
"LAMB2_SV2C","Stromal Cells","Eosinophil","0"
"LAMB2_SV2C","Stem Cells","gd T cells","0.01"
"LAMB2_SV2C","Stromal Cells","gd T cells","0"
"LAMB2_SV2C","Stromal Cells","Granulocytes","0"
"LAMB2_SV2C","ab T Cell","Innate Lymphocytes","0.01"
"LAMB2_SV2C","B Cell","Innate Lymphocytes","0"
"LAMB2_SV2C","Macrophage","Innate Lymphocytes","0"
"LAMB2_SV2C","Stem Cells","Innate Lymphocytes","0"
"LAMB2_SV2C","Stromal Cells","Innate Lymphocytes","0"
"LAMB2_SV2C","Stromal Cells","Macrophage","0"
"LAMB2_SV2C","ab T Cell","Mast Cells","0.02"
"LAMB2_SV2C","B Cell","Mast Cells","0"
"LAMB2_SV2C","Macrophage","Mast Cells","0"
"LAMB2_SV2C","Stem Cells","Mast Cells","0"
"LAMB2_SV2C","Stromal Cells","Mast Cells","0"
"LAMB2_SV2C","Stromal Cells","Monocytes","0"
"LAMB2_SV2C","B Cell","NK Cell","0"
"LAMB2_SV2C","Macrophage","NK Cell","0"
"LAMB2_SV2C","Stem Cells","NK Cell","0"
"LAMB2_SV2C","Stromal Cells","NK Cell","0"
"LAMB2_SV2C","Stromal Cells","Stem Cells","0"
"LAMB2_SV2C","Stem Cells","Stromal Cells","0"
"LAMB2_SV2C","Stromal Cells","Stromal Cells","0"
"LAMB2_SV2C","Macrophage","T Cell","0"
"LAMB2_SV2C","Stem Cells","T Cell","0"
"LAMB2_SV2C","Stromal Cells","T Cell","0"
"LAMC1_SV2C","ab T Cell","ab T Cell","0.03"
"LAMC1_SV2C","B Cell","ab T Cell","0"
"LAMC1_SV2C","Innate Lymphocytes","ab T Cell","0.01"
"LAMC1_SV2C","Macrophage","ab T Cell","0"
"LAMC1_SV2C","Mast Cells","ab T Cell","0"
"LAMC1_SV2C","Stromal Cells","ab T Cell","0"
"LAMC1_SV2C","Stromal Cells","B Cell","0"
"LAMC1_SV2C","Mast Cells","Basophils","0"
"LAMC1_SV2C","Stromal Cells","Basophils","0"
"LAMC1_SV2C","Stromal Cells","Dendritic cells","0"
"LAMC1_SV2C","B Cell","Eosinophil","0.01"
"LAMC1_SV2C","Innate Lymphocytes","Eosinophil","0.02"
"LAMC1_SV2C","Macrophage","Eosinophil","0.02"
"LAMC1_SV2C","Mast Cells","Eosinophil","0"
"LAMC1_SV2C","Stromal Cells","Eosinophil","0"
"LAMC1_SV2C","Mast Cells","gd T cells","0.01"
"LAMC1_SV2C","Stromal Cells","gd T cells","0"
"LAMC1_SV2C","Stromal Cells","Granulocytes","0"
"LAMC1_SV2C","B Cell","Innate Lymphocytes","0"
"LAMC1_SV2C","Innate Lymphocytes","Innate Lymphocytes","0.01"
"LAMC1_SV2C","Macrophage","Innate Lymphocytes","0"
"LAMC1_SV2C","Mast Cells","Innate Lymphocytes","0"
"LAMC1_SV2C","Stromal Cells","Innate Lymphocytes","0"
"LAMC1_SV2C","Stromal Cells","Macrophage","0"
"LAMC1_SV2C","B Cell","Mast Cells","0"
"LAMC1_SV2C","Innate Lymphocytes","Mast Cells","0"
"LAMC1_SV2C","Macrophage","Mast Cells","0"
"LAMC1_SV2C","Mast Cells","Mast Cells","0"
"LAMC1_SV2C","Stromal Cells","Mast Cells","0"
"LAMC1_SV2C","Stromal Cells","Monocytes","0"
"LAMC1_SV2C","B Cell","NK Cell","0"
"LAMC1_SV2C","Innate Lymphocytes","NK Cell","0.03"
"LAMC1_SV2C","Macrophage","NK Cell","0"
"LAMC1_SV2C","Mast Cells","NK Cell","0"
"LAMC1_SV2C","Stromal Cells","NK Cell","0"
"LAMC1_SV2C","Stromal Cells","Stem Cells","0"
"LAMC1_SV2C","Mast Cells","Stromal Cells","0"
"LAMC1_SV2C","Stromal Cells","Stromal Cells","0"
"LAMC1_SV2C","B Cell","T Cell","0"
"LAMC1_SV2C","Mast Cells","T Cell","0"
"LAMC1_SV2C","Stromal Cells","T Cell","0"
"LAMC2_SV2C","ab T Cell","ab T Cell","0"
"LAMC2_SV2C","B Cell","ab T Cell","0"
"LAMC2_SV2C","Eosinophil","ab T Cell","0.02"
"LAMC2_SV2C","gd T cells","ab T Cell","0.02"
"LAMC2_SV2C","Granulocytes","ab T Cell","0.03"
"LAMC2_SV2C","Innate Lymphocytes","ab T Cell","0"
"LAMC2_SV2C","Macrophage","ab T Cell","0.02"
"LAMC2_SV2C","Stromal Cells","ab T Cell","0"
"LAMC2_SV2C","Stromal Cells","B Cell","0"
"LAMC2_SV2C","Eosinophil","Basophils","0.02"
"LAMC2_SV2C","Stromal Cells","Basophils","0"
"LAMC2_SV2C","Stromal Cells","Dendritic cells","0"
"LAMC2_SV2C","ab T Cell","Eosinophil","0.04"
"LAMC2_SV2C","B Cell","Eosinophil","0.03"
"LAMC2_SV2C","Eosinophil","Eosinophil","0.01"
"LAMC2_SV2C","gd T cells","Eosinophil","0.02"
"LAMC2_SV2C","Innate Lymphocytes","Eosinophil","0.01"
"LAMC2_SV2C","Stromal Cells","Eosinophil","0"
"LAMC2_SV2C","Stromal Cells","gd T cells","0"
"LAMC2_SV2C","Stromal Cells","Granulocytes","0"
"LAMC2_SV2C","ab T Cell","Innate Lymphocytes","0"
"LAMC2_SV2C","B Cell","Innate Lymphocytes","0.01"
"LAMC2_SV2C","Eosinophil","Innate Lymphocytes","0.03"
"LAMC2_SV2C","gd T cells","Innate Lymphocytes","0.02"
"LAMC2_SV2C","Granulocytes","Innate Lymphocytes","0.04"
"LAMC2_SV2C","Innate Lymphocytes","Innate Lymphocytes","0"
"LAMC2_SV2C","Stromal Cells","Innate Lymphocytes","0"
"LAMC2_SV2C","Stromal Cells","Macrophage","0"
"LAMC2_SV2C","ab T Cell","Mast Cells","0"
"LAMC2_SV2C","B Cell","Mast Cells","0"
"LAMC2_SV2C","Eosinophil","Mast Cells","0.04"
"LAMC2_SV2C","gd T cells","Mast Cells","0.02"
"LAMC2_SV2C","Granulocytes","Mast Cells","0.03"
"LAMC2_SV2C","Innate Lymphocytes","Mast Cells","0"
"LAMC2_SV2C","Stromal Cells","Mast Cells","0"
"LAMC2_SV2C","Stromal Cells","Monocytes","0"
"LAMC2_SV2C","ab T Cell","NK Cell","0.01"
"LAMC2_SV2C","B Cell","NK Cell","0.01"
"LAMC2_SV2C","Eosinophil","NK Cell","0.03"
"LAMC2_SV2C","gd T cells","NK Cell","0.04"
"LAMC2_SV2C","Innate Lymphocytes","NK Cell","0"
"LAMC2_SV2C","Stromal Cells","NK Cell","0"
"LAMC2_SV2C","Stromal Cells","Stem Cells","0"
"LAMC2_SV2C","Stromal Cells","Stromal Cells","0"
"LAMC2_SV2C","Innate Lymphocytes","T Cell","0"
"LAMC2_SV2C","Stromal Cells","T Cell","0"
"LAMC3_SV2C","ab T Cell","ab T Cell","0"
"LAMC3_SV2C","B Cell","ab T Cell","0.01"
"LAMC3_SV2C","Basophils","ab T Cell","0.02"
"LAMC3_SV2C","Dendritic cells","ab T Cell","0"
"LAMC3_SV2C","Eosinophil","ab T Cell","0"
"LAMC3_SV2C","gd T cells","ab T Cell","0.04"
"LAMC3_SV2C","Granulocytes","ab T Cell","0"
"LAMC3_SV2C","Innate Lymphocytes","ab T Cell","0"
"LAMC3_SV2C","Mast Cells","ab T Cell","0"
"LAMC3_SV2C","NK Cell","ab T Cell","0.03"
"LAMC3_SV2C","Stem Cells","ab T Cell","0.03"
"LAMC3_SV2C","Stromal Cells","ab T Cell","0"
"LAMC3_SV2C","T Cell","ab T Cell","0"
"LAMC3_SV2C","Eosinophil","Basophils","0"
"LAMC3_SV2C","Stromal Cells","Basophils","0"
"LAMC3_SV2C","Stromal Cells","Dendritic cells","0.04"
"LAMC3_SV2C","ab T Cell","Eosinophil","0.03"
"LAMC3_SV2C","Basophils","Eosinophil","0.02"
"LAMC3_SV2C","Dendritic cells","Eosinophil","0.02"
"LAMC3_SV2C","Eosinophil","Eosinophil","0"
"LAMC3_SV2C","Stromal Cells","Eosinophil","0"
"LAMC3_SV2C","T Cell","Eosinophil","0.03"
"LAMC3_SV2C","Eosinophil","gd T cells","0"
"LAMC3_SV2C","Stromal Cells","gd T cells","0.01"
"LAMC3_SV2C","Eosinophil","Granulocytes","0.04"
"LAMC3_SV2C","ab T Cell","Innate Lymphocytes","0"
"LAMC3_SV2C","B Cell","Innate Lymphocytes","0.03"
"LAMC3_SV2C","Basophils","Innate Lymphocytes","0.02"
"LAMC3_SV2C","Dendritic cells","Innate Lymphocytes","0"
"LAMC3_SV2C","Eosinophil","Innate Lymphocytes","0"
"LAMC3_SV2C","gd T cells","Innate Lymphocytes","0.01"
"LAMC3_SV2C","Granulocytes","Innate Lymphocytes","0"
"LAMC3_SV2C","Innate Lymphocytes","Innate Lymphocytes","0.02"
"LAMC3_SV2C","Mast Cells","Innate Lymphocytes","0.03"
"LAMC3_SV2C","Stem Cells","Innate Lymphocytes","0.02"
"LAMC3_SV2C","Stromal Cells","Innate Lymphocytes","0"
"LAMC3_SV2C","T Cell","Innate Lymphocytes","0"
"LAMC3_SV2C","ab T Cell","Mast Cells","0"
"LAMC3_SV2C","B Cell","Mast Cells","0.03"
"LAMC3_SV2C","Basophils","Mast Cells","0.01"
"LAMC3_SV2C","Dendritic cells","Mast Cells","0.01"
"LAMC3_SV2C","Eosinophil","Mast Cells","0"
"LAMC3_SV2C","Granulocytes","Mast Cells","0.02"
"LAMC3_SV2C","Innate Lymphocytes","Mast Cells","0"
"LAMC3_SV2C","Mast Cells","Mast Cells","0.01"
"LAMC3_SV2C","Stem Cells","Mast Cells","0.04"
"LAMC3_SV2C","Stromal Cells","Mast Cells","0"
"LAMC3_SV2C","T Cell","Mast Cells","0"
"LAMC3_SV2C","ab T Cell","NK Cell","0"
"LAMC3_SV2C","Basophils","NK Cell","0.01"
"LAMC3_SV2C","Dendritic cells","NK Cell","0"
"LAMC3_SV2C","Eosinophil","NK Cell","0"
"LAMC3_SV2C","Innate Lymphocytes","NK Cell","0.04"
"LAMC3_SV2C","Mast Cells","NK Cell","0.03"
"LAMC3_SV2C","Stromal Cells","NK Cell","0"
"LAMC3_SV2C","T Cell","NK Cell","0.01"
"LAMC3_SV2C","Eosinophil","Stromal Cells","0"
"LAMC3_SV2C","Stromal Cells","Stromal Cells","0"
"LAMC3_SV2C","ab T Cell","T Cell","0.04"
"LAMC3_SV2C","Dendritic cells","T Cell","0.01"
"LAMC3_SV2C","Eosinophil","T Cell","0.01"
"LAMC3_SV2C","Stromal Cells","T Cell","0"
"AGRN_DAG1","Stromal Cells","ab T Cell","0"
"AGRN_DAG1","Eosinophil","B Cell","0.03"
"AGRN_DAG1","Granulocytes","B Cell","0.04"
"AGRN_DAG1","Macrophage","B Cell","0.01"
"AGRN_DAG1","Stromal Cells","B Cell","0"
"AGRN_DAG1","Stromal Cells","Basophils","0"
"AGRN_DAG1","Stromal Cells","Dendritic cells","0"
"AGRN_DAG1","Stromal Cells","Eosinophil","0"
"AGRN_DAG1","Granulocytes","gd T cells","0.04"
"AGRN_DAG1","Stromal Cells","gd T cells","0"
"AGRN_DAG1","Stromal Cells","Granulocytes","0"
"AGRN_DAG1","Stromal Cells","Innate Lymphocytes","0"
"AGRN_DAG1","ab T Cell","Macrophage","0"
"AGRN_DAG1","Dendritic cells","Macrophage","0"
"AGRN_DAG1","Eosinophil","Macrophage","0"
"AGRN_DAG1","gd T cells","Macrophage","0"
"AGRN_DAG1","Granulocytes","Macrophage","0"
"AGRN_DAG1","Innate Lymphocytes","Macrophage","0.01"
"AGRN_DAG1","Macrophage","Macrophage","0"
"AGRN_DAG1","NK Cell","Macrophage","0.03"
"AGRN_DAG1","Stromal Cells","Macrophage","0"
"AGRN_DAG1","T Cell","Macrophage","0.02"
"AGRN_DAG1","ab T Cell","Mast Cells","0"
"AGRN_DAG1","Dendritic cells","Mast Cells","0"
"AGRN_DAG1","Eosinophil","Mast Cells","0"
"AGRN_DAG1","gd T cells","Mast Cells","0.01"
"AGRN_DAG1","Granulocytes","Mast Cells","0"
"AGRN_DAG1","Innate Lymphocytes","Mast Cells","0.03"
"AGRN_DAG1","Macrophage","Mast Cells","0"
"AGRN_DAG1","Stromal Cells","Mast Cells","0"
"AGRN_DAG1","Stromal Cells","Monocytes","0"
"AGRN_DAG1","Stromal Cells","NK Cell","0"
"AGRN_DAG1","ab T Cell","Stem Cells","0"
"AGRN_DAG1","Dendritic cells","Stem Cells","0"
"AGRN_DAG1","Eosinophil","Stem Cells","0"
"AGRN_DAG1","gd T cells","Stem Cells","0.04"
"AGRN_DAG1","Granulocytes","Stem Cells","0"
"AGRN_DAG1","Macrophage","Stem Cells","0"
"AGRN_DAG1","Stromal Cells","Stem Cells","0"
"AGRN_DAG1","ab T Cell","Stromal Cells","0"
"AGRN_DAG1","B Cell","Stromal Cells","0.01"
"AGRN_DAG1","Dendritic cells","Stromal Cells","0"
"AGRN_DAG1","Eosinophil","Stromal Cells","0"
"AGRN_DAG1","gd T cells","Stromal Cells","0"
"AGRN_DAG1","Granulocytes","Stromal Cells","0"
"AGRN_DAG1","Innate Lymphocytes","Stromal Cells","0"
"AGRN_DAG1","Macrophage","Stromal Cells","0"
"AGRN_DAG1","Mast Cells","Stromal Cells","0"
"AGRN_DAG1","Monocytes","Stromal Cells","0.01"
"AGRN_DAG1","NK Cell","Stromal Cells","0"
"AGRN_DAG1","Stem Cells","Stromal Cells","0"
"AGRN_DAG1","Stromal Cells","Stromal Cells","0"
"AGRN_DAG1","T Cell","Stromal Cells","0"
"AGRN_DAG1","Eosinophil","T Cell","0"
"AGRN_DAG1","Granulocytes","T Cell","0.03"
"AGRN_DAG1","Macrophage","T Cell","0"
"AGRN_DAG1","Stromal Cells","T Cell","0"
"HSPG2_DAG1","B Cell","ab T Cell","0.03"
"HSPG2_DAG1","Stromal Cells","ab T Cell","0"
"HSPG2_DAG1","B Cell","B Cell","0.02"
"HSPG2_DAG1","Mast Cells","B Cell","0.03"
"HSPG2_DAG1","Stromal Cells","B Cell","0"
"HSPG2_DAG1","Stromal Cells","Basophils","0"
"HSPG2_DAG1","Stromal Cells","Dendritic cells","0"
"HSPG2_DAG1","Mast Cells","Eosinophil","0.04"
"HSPG2_DAG1","Stromal Cells","Eosinophil","0"
"HSPG2_DAG1","B Cell","gd T cells","0.02"
"HSPG2_DAG1","Mast Cells","gd T cells","0.04"
"HSPG2_DAG1","Stromal Cells","gd T cells","0"
"HSPG2_DAG1","Stromal Cells","Granulocytes","0"
"HSPG2_DAG1","Stromal Cells","Innate Lymphocytes","0"
"HSPG2_DAG1","B Cell","Macrophage","0"
"HSPG2_DAG1","Macrophage","Macrophage","0"
"HSPG2_DAG1","Mast Cells","Macrophage","0"
"HSPG2_DAG1","Stromal Cells","Macrophage","0"
"HSPG2_DAG1","B Cell","Mast Cells","0"
"HSPG2_DAG1","Macrophage","Mast Cells","0"
"HSPG2_DAG1","Mast Cells","Mast Cells","0"
"HSPG2_DAG1","Stromal Cells","Mast Cells","0"
"HSPG2_DAG1","Stromal Cells","Monocytes","0"
"HSPG2_DAG1","Stromal Cells","NK Cell","0"
"HSPG2_DAG1","B Cell","Stem Cells","0"
"HSPG2_DAG1","Macrophage","Stem Cells","0"
"HSPG2_DAG1","Mast Cells","Stem Cells","0"
"HSPG2_DAG1","Stromal Cells","Stem Cells","0"
"HSPG2_DAG1","ab T Cell","Stromal Cells","0"
"HSPG2_DAG1","B Cell","Stromal Cells","0"
"HSPG2_DAG1","Dendritic cells","Stromal Cells","0.01"
"HSPG2_DAG1","gd T cells","Stromal Cells","0.03"
"HSPG2_DAG1","Innate Lymphocytes","Stromal Cells","0"
"HSPG2_DAG1","Macrophage","Stromal Cells","0"
"HSPG2_DAG1","Mast Cells","Stromal Cells","0"
"HSPG2_DAG1","NK Cell","Stromal Cells","0.02"
"HSPG2_DAG1","Stem Cells","Stromal Cells","0.04"
"HSPG2_DAG1","Stromal Cells","Stromal Cells","0"
"HSPG2_DAG1","T Cell","Stromal Cells","0"
"HSPG2_DAG1","B Cell","T Cell","0"
"HSPG2_DAG1","Mast Cells","T Cell","0.01"
"HSPG2_DAG1","Stromal Cells","T Cell","0"
"LAMA1_DAG1","Eosinophil","ab T Cell","0"
"LAMA1_DAG1","Stromal Cells","ab T Cell","0"
"LAMA1_DAG1","Eosinophil","B Cell","0"
"LAMA1_DAG1","gd T cells","B Cell","0.01"
"LAMA1_DAG1","Granulocytes","B Cell","0"
"LAMA1_DAG1","Stromal Cells","B Cell","0"
"LAMA1_DAG1","Eosinophil","Basophils","0.01"
"LAMA1_DAG1","Stromal Cells","Basophils","0.03"
"LAMA1_DAG1","Eosinophil","Dendritic cells","0"
"LAMA1_DAG1","Stromal Cells","Dendritic cells","0"
"LAMA1_DAG1","Eosinophil","Eosinophil","0"
"LAMA1_DAG1","Stromal Cells","Eosinophil","0.01"
"LAMA1_DAG1","Eosinophil","gd T cells","0"
"LAMA1_DAG1","Stromal Cells","gd T cells","0"
"LAMA1_DAG1","Eosinophil","Granulocytes","0"
"LAMA1_DAG1","Stromal Cells","Granulocytes","0.02"
"LAMA1_DAG1","Eosinophil","Innate Lymphocytes","0"
"LAMA1_DAG1","Stromal Cells","Innate Lymphocytes","0.01"
"LAMA1_DAG1","ab T Cell","Macrophage","0"
"LAMA1_DAG1","B Cell","Macrophage","0"
"LAMA1_DAG1","Basophils","Macrophage","0.04"
"LAMA1_DAG1","Dendritic cells","Macrophage","0.01"
"LAMA1_DAG1","Eosinophil","Macrophage","0"
"LAMA1_DAG1","gd T cells","Macrophage","0"
"LAMA1_DAG1","Granulocytes","Macrophage","0"
"LAMA1_DAG1","Innate Lymphocytes","Macrophage","0"
"LAMA1_DAG1","Monocytes","Macrophage","0.01"
"LAMA1_DAG1","Stromal Cells","Macrophage","0"
"LAMA1_DAG1","ab T Cell","Mast Cells","0"
"LAMA1_DAG1","B Cell","Mast Cells","0.02"
"LAMA1_DAG1","Basophils","Mast Cells","0.04"
"LAMA1_DAG1","Dendritic cells","Mast Cells","0.02"
"LAMA1_DAG1","Eosinophil","Mast Cells","0"
"LAMA1_DAG1","gd T cells","Mast Cells","0"
"LAMA1_DAG1","Granulocytes","Mast Cells","0"
"LAMA1_DAG1","Innate Lymphocytes","Mast Cells","0"
"LAMA1_DAG1","Monocytes","Mast Cells","0.02"
"LAMA1_DAG1","Stromal Cells","Mast Cells","0"
"LAMA1_DAG1","Eosinophil","Monocytes","0.01"
"LAMA1_DAG1","Stromal Cells","Monocytes","0.02"
"LAMA1_DAG1","Eosinophil","NK Cell","0"
"LAMA1_DAG1","Stromal Cells","NK Cell","0.01"
"LAMA1_DAG1","ab T Cell","Stem Cells","0.03"
"LAMA1_DAG1","Basophils","Stem Cells","0.04"
"LAMA1_DAG1","Dendritic cells","Stem Cells","0.03"
"LAMA1_DAG1","Eosinophil","Stem Cells","0"
"LAMA1_DAG1","gd T cells","Stem Cells","0"
"LAMA1_DAG1","Granulocytes","Stem Cells","0"
"LAMA1_DAG1","Innate Lymphocytes","Stem Cells","0"
"LAMA1_DAG1","Monocytes","Stem Cells","0.01"
"LAMA1_DAG1","Stromal Cells","Stem Cells","0"
"LAMA1_DAG1","ab T Cell","Stromal Cells","0"
"LAMA1_DAG1","B Cell","Stromal Cells","0"
"LAMA1_DAG1","Basophils","Stromal Cells","0"
"LAMA1_DAG1","Dendritic cells","Stromal Cells","0"
"LAMA1_DAG1","Eosinophil","Stromal Cells","0"
"LAMA1_DAG1","gd T cells","Stromal Cells","0"
"LAMA1_DAG1","Granulocytes","Stromal Cells","0"
"LAMA1_DAG1","Innate Lymphocytes","Stromal Cells","0"
"LAMA1_DAG1","Macrophage","Stromal Cells","0"
"LAMA1_DAG1","Mast Cells","Stromal Cells","0"
"LAMA1_DAG1","Monocytes","Stromal Cells","0"
"LAMA1_DAG1","NK Cell","Stromal Cells","0"
"LAMA1_DAG1","Stem Cells","Stromal Cells","0"
"LAMA1_DAG1","Stromal Cells","Stromal Cells","0"
"LAMA1_DAG1","T Cell","Stromal Cells","0"
"LAMA1_DAG1","Eosinophil","T Cell","0"
"LAMA1_DAG1","gd T cells","T Cell","0"
"LAMA1_DAG1","Granulocytes","T Cell","0"
"LAMA1_DAG1","Innate Lymphocytes","T Cell","0.01"
"LAMA1_DAG1","Stromal Cells","T Cell","0"
"LAMA2_DAG1","Eosinophil","ab T Cell","0"
"LAMA2_DAG1","Stromal Cells","ab T Cell","0"
"LAMA2_DAG1","Eosinophil","B Cell","0"
"LAMA2_DAG1","Innate Lymphocytes","B Cell","0.03"
"LAMA2_DAG1","Stromal Cells","B Cell","0"
"LAMA2_DAG1","Eosinophil","Basophils","0.01"
"LAMA2_DAG1","Stromal Cells","Basophils","0"
"LAMA2_DAG1","Eosinophil","Dendritic cells","0"
"LAMA2_DAG1","Stromal Cells","Dendritic cells","0"
"LAMA2_DAG1","Stromal Cells","Eosinophil","0"
"LAMA2_DAG1","Eosinophil","gd T cells","0"
"LAMA2_DAG1","Stromal Cells","gd T cells","0"
"LAMA2_DAG1","Eosinophil","Granulocytes","0.02"
"LAMA2_DAG1","Stromal Cells","Granulocytes","0"
"LAMA2_DAG1","Eosinophil","Innate Lymphocytes","0.01"
"LAMA2_DAG1","Stromal Cells","Innate Lymphocytes","0"
"LAMA2_DAG1","ab T Cell","Macrophage","0"
"LAMA2_DAG1","B Cell","Macrophage","0.02"
"LAMA2_DAG1","Basophils","Macrophage","0"
"LAMA2_DAG1","Dendritic cells","Macrophage","0"
"LAMA2_DAG1","Eosinophil","Macrophage","0"
"LAMA2_DAG1","gd T cells","Macrophage","0"
"LAMA2_DAG1","Granulocytes","Macrophage","0.01"
"LAMA2_DAG1","Innate Lymphocytes","Macrophage","0"
"LAMA2_DAG1","Monocytes","Macrophage","0.03"
"LAMA2_DAG1","NK Cell","Macrophage","0.04"
"LAMA2_DAG1","Stromal Cells","Macrophage","0"
"LAMA2_DAG1","ab T Cell","Mast Cells","0"
"LAMA2_DAG1","Basophils","Mast Cells","0"
"LAMA2_DAG1","Dendritic cells","Mast Cells","0"
"LAMA2_DAG1","Eosinophil","Mast Cells","0"
"LAMA2_DAG1","gd T cells","Mast Cells","0"
"LAMA2_DAG1","Granulocytes","Mast Cells","0.02"
"LAMA2_DAG1","Innate Lymphocytes","Mast Cells","0"
"LAMA2_DAG1","Monocytes","Mast Cells","0.03"
"LAMA2_DAG1","Stromal Cells","Mast Cells","0"
"LAMA2_DAG1","Eosinophil","Monocytes","0.02"
"LAMA2_DAG1","Stromal Cells","Monocytes","0.01"
"LAMA2_DAG1","Eosinophil","NK Cell","0.03"
"LAMA2_DAG1","Stromal Cells","NK Cell","0"
"LAMA2_DAG1","ab T Cell","Stem Cells","0.02"
"LAMA2_DAG1","Basophils","Stem Cells","0"
"LAMA2_DAG1","Dendritic cells","Stem Cells","0.01"
"LAMA2_DAG1","Eosinophil","Stem Cells","0"
"LAMA2_DAG1","gd T cells","Stem Cells","0.02"
"LAMA2_DAG1","Granulocytes","Stem Cells","0.01"
"LAMA2_DAG1","Innate Lymphocytes","Stem Cells","0.01"
"LAMA2_DAG1","Monocytes","Stem Cells","0.04"
"LAMA2_DAG1","Stromal Cells","Stem Cells","0"
"LAMA2_DAG1","ab T Cell","Stromal Cells","0"
"LAMA2_DAG1","B Cell","Stromal Cells","0"
"LAMA2_DAG1","Basophils","Stromal Cells","0"
"LAMA2_DAG1","Dendritic cells","Stromal Cells","0"
"LAMA2_DAG1","Eosinophil","Stromal Cells","0"
"LAMA2_DAG1","gd T cells","Stromal Cells","0"
"LAMA2_DAG1","Granulocytes","Stromal Cells","0"
"LAMA2_DAG1","Innate Lymphocytes","Stromal Cells","0"
"LAMA2_DAG1","Macrophage","Stromal Cells","0"
"LAMA2_DAG1","Mast Cells","Stromal Cells","0"
"LAMA2_DAG1","Monocytes","Stromal Cells","0"
"LAMA2_DAG1","NK Cell","Stromal Cells","0"
"LAMA2_DAG1","Stem Cells","Stromal Cells","0"
"LAMA2_DAG1","Stromal Cells","Stromal Cells","0"
"LAMA2_DAG1","T Cell","Stromal Cells","0"
"LAMA2_DAG1","Basophils","T Cell","0.03"
"LAMA2_DAG1","Eosinophil","T Cell","0"
"LAMA2_DAG1","Innate Lymphocytes","T Cell","0.04"
"LAMA2_DAG1","Stromal Cells","T Cell","0"
